artifact,source,timestamp,url,status,digest,specification,prior_adjustment,outliers,unexpected
all_employees_specifications,bls_current,2026-09-13T17:11:32Z,https://www.bls.gov/web/empsit/ces.spec.ae.zip,200,UMPGBDVBRNEGZEZI5FGRTGMFDVXETU4X,8f91d65e24c47302,,,
all_employees_specifications,internet_archive,2014-07-19T15:55:42Z,https://web.archive.org/web/20140719155542id_/http://www.bls.gov/web/empsit/ces.spec.ae.zip,200,P6BTQFPX2GARQGVQFYRB4RVNMCIR7IQM,8ba7aaacd046ae48,,,
all_employees_specifications,internet_archive,2015-03-21T06:08:19Z,https://web.archive.org/web/20150321060819id_/http://www.bls.gov/web/empsit/ces.spec.ae.zip,200,LIFGVMPNIKE6TFYB77MFQBXZERNFA3JG,b441fc8c4e0f22db,,,
all_employees_specifications,internet_archive,2015-09-05T17:43:46Z,https://web.archive.org/web/20150905174346id_/http://www.bls.gov/web/empsit/ces.spec.ae.zip,-,LIFGVMPNIKE6TFYB77MFQBXZERNFA3JG,,,,
all_employees_specifications,internet_archive,2016-08-25T18:00:42Z,https://web.archive.org/web/20160825180042id_/http://www.bls.gov/web/empsit/ces.spec.ae.zip,200,QC2CGYOQW2OJ2FQRPZQ35JE4A6ALJ3TR,0d18d39b2150ad40,,,
all_employees_specifications,internet_archive,2017-01-02T04:50:54Z,https://web.archive.org/web/20170102045054id_/http://www.bls.gov/web/empsit/ces.spec.ae.zip,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,,,,
all_employees_specifications,internet_archive,2017-01-10T01:40:55Z,https://web.archive.org/web/20170110014055id_/https://www.bls.gov/web/empsit/ces.spec.ae.zip,200,QC2CGYOQW2OJ2FQRPZQ35JE4A6ALJ3TR,0d18d39b2150ad40,,,
all_employees_specifications,internet_archive,2017-02-09T14:17:56Z,https://web.archive.org/web/20170209141756id_/http://www.bls.gov/web/empsit/ces.spec.ae.zip,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,,,,
all_employees_specifications,internet_archive,2017-05-07T08:09:10Z,https://web.archive.org/web/20170507080910id_/https://www.bls.gov/web/empsit/ces.spec.ae.zip,200,A66ZBXKR452ZKQGKLWX7DF7DX2YF7MQF,36aa83c593d20c62,,,
all_employees_specifications,internet_archive,2017-06-06T10:47:05Z,https://web.archive.org/web/20170606104705id_/https://www.bls.gov/web/empsit/ces.spec.ae.zip,-,A66ZBXKR452ZKQGKLWX7DF7DX2YF7MQF,,,,
all_employees_specifications,internet_archive,2019-01-11T22:04:37Z,https://web.archive.org/web/20190111220437id_/https://www.bls.gov/web/empsit/ces.spec.ae.zip,200,DHNQQ5WWWGI4NHQD3VKB22U3ACZIODTB,691b5f2da899144f,,,
all_employees_specifications,internet_archive,2020-10-18T12:51:13Z,https://web.archive.org/web/20201018125113id_/https://www.bls.gov/web/empsit/ces.spec.ae.zip,200,5HVXRD62U7YET3VF5WPB6S5UGVUVYKNU,9dbd020de44e713d,,,
all_employees_specifications,internet_archive,2021-01-26T12:54:45Z,https://web.archive.org/web/20210126125445id_/https://www.bls.gov/web/empsit/ces.spec.ae.zip,-,5HVXRD62U7YET3VF5WPB6S5UGVUVYKNU,,,,
all_employees_specifications,internet_archive,2021-03-18T04:46:59Z,https://web.archive.org/web/20210318044659id_/https://www.bls.gov/web/empsit/ces.spec.ae.zip,200,JBXONVLUJDZC5LEKYT7VXFOOPWA37BZV,da62f9e3e595f7bd,,,
all_employees_specifications,internet_archive,2021-09-17T00:48:04Z,https://web.archive.org/web/20210917004804id_/https://www.bls.gov/web/empsit/ces.spec.ae.zip,200,JBXONVLUJDZC5LEKYT7VXFOOPWA37BZV,da62f9e3e595f7bd,,,
all_employees_specifications,internet_archive,2024-09-27T00:23:15Z,https://web.archive.org/web/20240927002315id_/https://www.bls.gov/web/empsit/ces.spec.ae.zip,200,GMLSSKZW5UOINSHWZSFW7LMFAD3CTEUO,c51720197b8ae765,,,
all_employees_specifications,internet_archive,2024-12-11T00:29:03Z,https://web.archive.org/web/20241211002903id_/https://www.bls.gov/web/empsit/ces.spec.ae.zip,200,GMLSSKZW5UOINSHWZSFW7LMFAD3CTEUO,c51720197b8ae765,,,
all_employees_specifications,internet_archive,2025-01-01T15:40:28Z,https://web.archive.org/web/20250101154028id_/https://www.bls.gov/web/empsit/ces.spec.ae.zip,200,GMLSSKZW5UOINSHWZSFW7LMFAD3CTEUO,c51720197b8ae765,,,
all_employees_specifications,internet_archive,2025-02-02T01:45:22Z,https://web.archive.org/web/20250202014522id_/https://www.bls.gov/web/empsit/ces.spec.ae.zip,200,GMLSSKZW5UOINSHWZSFW7LMFAD3CTEUO,c51720197b8ae765,,,
all_employees_specifications,internet_archive,2025-02-08T07:52:48Z,https://web.archive.org/web/20250208075248id_/https://www.bls.gov/web/empsit/ces.spec.ae.zip,200,O57A33RABLUHP2F7GA32DEULN6AFXCTE,7a7813618f571675,,,
all_employees_specifications,internet_archive,2025-03-20T18:44:52Z,https://web.archive.org/web/20250320184452id_/https://www.bls.gov/web/empsit/ces.spec.ae.zip,200,O57A33RABLUHP2F7GA32DEULN6AFXCTE,7a7813618f571675,,,
all_employees_specifications,internet_archive,2025-04-04T18:19:56Z,https://web.archive.org/web/20250404181956id_/https://www.bls.gov/web/empsit/ces.spec.ae.zip,200,O57A33RABLUHP2F7GA32DEULN6AFXCTE,7a7813618f571675,,,
